"flight","airline","source_city","destination_city","days_left","price"
"6E-5328","Indigo","Delhi","Mumbai",31,25.19
"SG-8709","SpiceJet","Delhi","Mumbai",31,25.71
"UK-943","Vistara","Delhi","Mumbai",31,30.4
"UK-977","Vistara","Delhi","Mumbai",31,30.4
"UK-963","Vistara","Delhi","Mumbai",31,30.4
"UK-941","Vistara","Delhi","Mumbai",31,30.4
"UK-955","Vistara","Delhi","Mumbai",31,30.4
"6E-2046","Indigo","Delhi","Mumbai",31,28.92
"6E-5041","Indigo","Delhi","Mumbai",31,28.92
"6E-549","Indigo","Delhi","Mumbai",31,28.92
"6E-6722","Indigo","Delhi","Mumbai",31,28.92
"6E-573","Indigo","Delhi","Mumbai",31,30.98
"I5-482","AirAsia","Delhi","Mumbai",31,36.61
"UK-975","Vistara","Delhi","Mumbai",32,24.28
"UK-953","Vistara","Delhi","Mumbai",32,24.28
"UK-981","Vistara","Delhi","Mumbai",32,24.28
"UK-927","Vistara","Delhi","Mumbai",32,26.48
"UK-993","Vistara","Delhi","Mumbai",32,26.48
"UK-951","Vistara","Delhi","Mumbai",32,26.48
"UK-933","Vistara","Delhi","Mumbai",32,26.48
"UK-985","Vistara","Delhi","Mumbai",32,26.48
"UK-995","Vistara","Delhi","Mumbai",32,26.48
"UK-945","Vistara","Delhi","Mumbai",32,26.48
"G8-7533","GO_FIRST","Delhi","Mumbai",32,23.64
"G8-7534","GO_FIRST","Delhi","Mumbai",32,23.64
"G8-7535","GO_FIRST","Delhi","Mumbai",32,23.64
"6E-171","Indigo","Delhi","Mumbai",32,23.64
"I5-764","AirAsia","Delhi","Mumbai",32,23.64
"6E-2054","Indigo","Delhi","Mumbai",32,23.64
"G8-530","GO_FIRST","Delhi","Mumbai",32,23.64
"6E-5001","Indigo","Delhi","Mumbai",32,23.64
"G8-334","GO_FIRST","Delhi","Mumbai",32,23.64
"6E-5329","Indigo","Delhi","Mumbai",32,23.64
"G8-354","GO_FIRST","Delhi","Mumbai",32,23.64
"6E-2137","Indigo","Delhi","Mumbai",32,23.64
"G8-2501","GO_FIRST","Delhi","Mumbai",32,23.64
"G8-336","GO_FIRST","Delhi","Mumbai",32,23.64
"G8-392","GO_FIRST","Delhi","Mumbai",32,23.64
"G8-346","GO_FIRST","Delhi","Mumbai",32,23.64
"I5-482","AirAsia","Delhi","Mumbai",32,23.64
"6E-6261","Indigo","Delhi","Mumbai",32,23.64
"G8-330","GO_FIRST","Delhi","Mumbai",32,23.64
"6E-6278","Indigo","Delhi","Mumbai",32,23.64
"G8-338","GO_FIRST","Delhi","Mumbai",32,23.64
"G8-323","GO_FIRST","Delhi","Mumbai",32,23.64
"6E-2081","Indigo","Delhi","Mumbai",32,23.64
"SG-8709","SpiceJet","Delhi","Mumbai",32,24.09
"SG-8169","SpiceJet","Delhi","Mumbai",32,24.09
"AI-868","Air_India","Delhi","Mumbai",32,24.28
"AI-887","Air_India","Delhi","Mumbai",32,24.28
"AI-665","Air_India","Delhi","Mumbai",32,24.28
"AI-865","Air_India","Delhi","Mumbai",32,24.28
"AI-805","Air_India","Delhi","Mumbai",32,24.28
"AI-678","Air_India","Delhi","Mumbai",32,24.28
"AI-624","Air_India","Delhi","Mumbai",32,24.28
"SG-8803","SpiceJet","Delhi","Mumbai",32,25.71
"SG-8157","SpiceJet","Delhi","Mumbai",32,25.71
"UK-977","Vistara","Delhi","Mumbai",32,30.4
"UK-963","Vistara","Delhi","Mumbai",32,30.4
"UK-941","Vistara","Delhi","Mumbai",32,30.4
"UK-955","Vistara","Delhi","Mumbai",32,30.4
"UK-943","Vistara","Delhi","Mumbai",32,32.46
"6E-6202","Indigo","Delhi","Mumbai",32,29.43
"6E-2046","Indigo","Delhi","Mumbai",32,29.43
"6E-5041","Indigo","Delhi","Mumbai",32,29.43
"6E-549","Indigo","Delhi","Mumbai",32,29.43
"6E-573","Indigo","Delhi","Mumbai",32,29.43
"6E-6722","Indigo","Delhi","Mumbai",32,29.43
"6E-5328","Indigo","Delhi","Mumbai",32,29.43
"6E-218","Indigo","Delhi","Mumbai",32,42.45
"UK-975","Vistara","Delhi","Mumbai",33,24.28
"UK-953","Vistara","Delhi","Mumbai",33,24.28
"UK-981","Vistara","Delhi","Mumbai",33,24.28
"UK-927","Vistara","Delhi","Mumbai",33,26.48
"UK-993","Vistara","Delhi","Mumbai",33,26.48
"UK-951","Vistara","Delhi","Mumbai",33,26.48
"UK-933","Vistara","Delhi","Mumbai",33,26.48
"UK-985","Vistara","Delhi","Mumbai",33,26.48
"UK-995","Vistara","Delhi","Mumbai",33,26.48
"UK-945","Vistara","Delhi","Mumbai",33,26.48
"G8-7533","GO_FIRST","Delhi","Mumbai",33,23.64
"G8-7534","GO_FIRST","Delhi","Mumbai",33,23.64
"G8-7535","GO_FIRST","Delhi","Mumbai",33,23.64
"6E-171","Indigo","Delhi","Mumbai",33,23.64
"I5-764","AirAsia","Delhi","Mumbai",33,23.64
"6E-2054","Indigo","Delhi","Mumbai",33,23.64
"G8-530","GO_FIRST","Delhi","Mumbai",33,23.64
"6E-5001","Indigo","Delhi","Mumbai",33,23.64
"G8-334","GO_FIRST","Delhi","Mumbai",33,23.64
"6E-5329","Indigo","Delhi","Mumbai",33,23.64
"G8-354","GO_FIRST","Delhi","Mumbai",33,23.64
"6E-2137","Indigo","Delhi","Mumbai",33,23.64
"G8-2501","GO_FIRST","Delhi","Mumbai",33,23.64
"G8-336","GO_FIRST","Delhi","Mumbai",33,23.64
"G8-392","GO_FIRST","Delhi","Mumbai",33,23.64
"G8-346","GO_FIRST","Delhi","Mumbai",33,23.64
"I5-482","AirAsia","Delhi","Mumbai",33,23.64
"6E-6261","Indigo","Delhi","Mumbai",33,23.64
"G8-330","GO_FIRST","Delhi","Mumbai",33,23.64
"6E-6278","Indigo","Delhi","Mumbai",33,23.64
"G8-338","GO_FIRST","Delhi","Mumbai",33,23.64
"6E-218","Indigo","Delhi","Mumbai",33,23.64
"G8-323","GO_FIRST","Delhi","Mumbai",33,23.64
"6E-2081","Indigo","Delhi","Mumbai",33,23.64
"SG-8709","SpiceJet","Delhi","Mumbai",33,24.09
"SG-8803","SpiceJet","Delhi","Mumbai",33,24.09
"SG-8157","SpiceJet","Delhi","Mumbai",33,24.09
"SG-8169","SpiceJet","Delhi","Mumbai",33,24.09
"AI-868","Air_India","Delhi","Mumbai",33,24.28
"AI-887","Air_India","Delhi","Mumbai",33,24.28
"AI-665","Air_India","Delhi","Mumbai",33,24.28
"AI-865","Air_India","Delhi","Mumbai",33,24.28
"AI-805","Air_India","Delhi","Mumbai",33,24.28
"AI-678","Air_India","Delhi","Mumbai",33,24.28
"AI-624","Air_India","Delhi","Mumbai",33,24.28
"6E-6202","Indigo","Delhi","Mumbai",33,29.43
"6E-2046","Indigo","Delhi","Mumbai",33,29.43
"6E-5041","Indigo","Delhi","Mumbai",33,29.43
"6E-549","Indigo","Delhi","Mumbai",33,29.43
"6E-573","Indigo","Delhi","Mumbai",33,29.43
"6E-6722","Indigo","Delhi","Mumbai",33,29.43
"6E-5328","Indigo","Delhi","Mumbai",33,29.43
"UK-943","Vistara","Delhi","Mumbai",33,30.4
"UK-977","Vistara","Delhi","Mumbai",33,30.4
"UK-963","Vistara","Delhi","Mumbai",33,30.4
"UK-941","Vistara","Delhi","Mumbai",33,30.4
"UK-955","Vistara","Delhi","Mumbai",33,30.4
"UK-975","Vistara","Delhi","Mumbai",34,24.28
"UK-953","Vistara","Delhi","Mumbai",34,24.28
"UK-981","Vistara","Delhi","Mumbai",34,24.28
"UK-927","Vistara","Delhi","Mumbai",34,26.48
"UK-993","Vistara","Delhi","Mumbai",34,26.48
"UK-951","Vistara","Delhi","Mumbai",34,26.48
"UK-933","Vistara","Delhi","Mumbai",34,26.48
"UK-985","Vistara","Delhi","Mumbai",34,26.48
"UK-995","Vistara","Delhi","Mumbai",34,26.48
"UK-945","Vistara","Delhi","Mumbai",34,26.48
"G8-7533","GO_FIRST","Delhi","Mumbai",34,23.64
"G8-7534","GO_FIRST","Delhi","Mumbai",34,23.64
"G8-7535","GO_FIRST","Delhi","Mumbai",34,23.64
"6E-171","Indigo","Delhi","Mumbai",34,23.64
"I5-764","AirAsia","Delhi","Mumbai",34,23.64
"6E-2054","Indigo","Delhi","Mumbai",34,23.64
"G8-530","GO_FIRST","Delhi","Mumbai",34,23.64
"6E-5001","Indigo","Delhi","Mumbai",34,23.64
"G8-334","GO_FIRST","Delhi","Mumbai",34,23.64
"6E-5329","Indigo","Delhi","Mumbai",34,23.64
"6E-2137","Indigo","Delhi","Mumbai",34,23.64
"G8-2501","GO_FIRST","Delhi","Mumbai",34,23.64
"G8-336","GO_FIRST","Delhi","Mumbai",34,23.64
"G8-392","GO_FIRST","Delhi","Mumbai",34,23.64
"G8-346","GO_FIRST","Delhi","Mumbai",34,23.64
"I5-482","AirAsia","Delhi","Mumbai",34,23.64
"6E-6261","Indigo","Delhi","Mumbai",34,23.64
"G8-330","GO_FIRST","Delhi","Mumbai",34,23.64
"6E-6278","Indigo","Delhi","Mumbai",34,23.64
"G8-338","GO_FIRST","Delhi","Mumbai",34,23.64
"6E-218","Indigo","Delhi","Mumbai",34,23.64
"G8-323","GO_FIRST","Delhi","Mumbai",34,23.64
"6E-2081","Indigo","Delhi","Mumbai",34,23.64
"SG-8709","SpiceJet","Delhi","Mumbai",34,24.09
"SG-8157","SpiceJet","Delhi","Mumbai",34,24.09
"SG-8169","SpiceJet","Delhi","Mumbai",34,24.09
"AI-868","Air_India","Delhi","Mumbai",34,24.28
"AI-887","Air_India","Delhi","Mumbai",34,24.28
"AI-665","Air_India","Delhi","Mumbai",34,24.28
"AI-805","Air_India","Delhi","Mumbai",34,24.28
"AI-678","Air_India","Delhi","Mumbai",34,24.28
"AI-624","Air_India","Delhi","Mumbai",34,24.28
"SG-8803","SpiceJet","Delhi","Mumbai",34,25.71
"UK-943","Vistara","Delhi","Mumbai",34,30.4
"UK-977","Vistara","Delhi","Mumbai",34,30.4
"UK-963","Vistara","Delhi","Mumbai",34,30.4
"UK-941","Vistara","Delhi","Mumbai",34,30.4
"UK-955","Vistara","Delhi","Mumbai",34,30.4
"6E-2046","Indigo","Delhi","Mumbai",34,29.43
"6E-5041","Indigo","Delhi","Mumbai",34,29.43
"6E-573","Indigo","Delhi","Mumbai",34,29.43
"6E-6722","Indigo","Delhi","Mumbai",34,29.43
"6E-5328","Indigo","Delhi","Mumbai",34,29.43
"6E-6202","Indigo","Delhi","Mumbai",34,35.01
"6E-549","Indigo","Delhi","Mumbai",34,37.81
"UK-975","Vistara","Delhi","Mumbai",35,24.28
"UK-953","Vistara","Delhi","Mumbai",35,24.28
"UK-981","Vistara","Delhi","Mumbai",35,24.28
"UK-927","Vistara","Delhi","Mumbai",35,26.48
"UK-993","Vistara","Delhi","Mumbai",35,26.48
"UK-951","Vistara","Delhi","Mumbai",35,26.48
"UK-933","Vistara","Delhi","Mumbai",35,26.48
"UK-985","Vistara","Delhi","Mumbai",35,26.48
"UK-995","Vistara","Delhi","Mumbai",35,26.48
"UK-945","Vistara","Delhi","Mumbai",35,26.48
"G8-7533","GO_FIRST","Delhi","Mumbai",35,23.64
"G8-7534","GO_FIRST","Delhi","Mumbai",35,23.64
"G8-7535","GO_FIRST","Delhi","Mumbai",35,23.64
"6E-171","Indigo","Delhi","Mumbai",35,23.64
"I5-764","AirAsia","Delhi","Mumbai",35,23.64
"6E-2054","Indigo","Delhi","Mumbai",35,23.64
"G8-530","GO_FIRST","Delhi","Mumbai",35,23.64
"6E-5001","Indigo","Delhi","Mumbai",35,23.64
"G8-334","GO_FIRST","Delhi","Mumbai",35,23.64
"6E-5329","Indigo","Delhi","Mumbai",35,23.64
"6E-2137","Indigo","Delhi","Mumbai",35,23.64
"G8-2501","GO_FIRST","Delhi","Mumbai",35,23.64
"G8-336","GO_FIRST","Delhi","Mumbai",35,23.64
"G8-392","GO_FIRST","Delhi","Mumbai",35,23.64
"G8-346","GO_FIRST","Delhi","Mumbai",35,23.64
"I5-482","AirAsia","Delhi","Mumbai",35,23.64
"6E-6261","Indigo","Delhi","Mumbai",35,23.64
"G8-330","GO_FIRST","Delhi","Mumbai",35,23.64
"6E-6278","Indigo","Delhi","Mumbai",35,23.64
"G8-338","GO_FIRST","Delhi","Mumbai",35,23.64
"6E-218","Indigo","Delhi","Mumbai",35,23.64
"G8-323","GO_FIRST","Delhi","Mumbai",35,23.64
"6E-2081","Indigo","Delhi","Mumbai",35,23.64
"SG-8157","SpiceJet","Delhi","Mumbai",35,24.09
"SG-8169","SpiceJet","Delhi","Mumbai",35,24.09
"AI-868","Air_India","Delhi","Mumbai",35,24.28
"AI-887","Air_India","Delhi","Mumbai",35,24.28
"AI-665","Air_India","Delhi","Mumbai",35,24.28
"AI-865","Air_India","Delhi","Mumbai",35,24.28
"AI-805","Air_India","Delhi","Mumbai",35,24.28
"AI-678","Air_India","Delhi","Mumbai",35,24.28
"AI-624","Air_India","Delhi","Mumbai",35,24.28
"SG-8709","SpiceJet","Delhi","Mumbai",35,25.71
"SG-8803","SpiceJet","Delhi","Mumbai",35,25.71
"UK-943","Vistara","Delhi","Mumbai",35,30.4
"UK-977","Vistara","Delhi","Mumbai",35,30.4
"UK-963","Vistara","Delhi","Mumbai",35,30.4
"UK-941","Vistara","Delhi","Mumbai",35,30.4
"UK-955","Vistara","Delhi","Mumbai",35,30.4
"6E-6202","Indigo","Delhi","Mumbai",35,29.43
"6E-2046","Indigo","Delhi","Mumbai",35,29.43
"6E-549","Indigo","Delhi","Mumbai",35,29.43
"6E-6722","Indigo","Delhi","Mumbai",35,29.43
"6E-5328","Indigo","Delhi","Mumbai",35,29.43
"6E-5041","Indigo","Delhi","Mumbai",35,35.01
"6E-573","Indigo","Delhi","Mumbai",35,35.01
"UK-975","Vistara","Delhi","Mumbai",36,24.28
"UK-953","Vistara","Delhi","Mumbai",36,24.28
"UK-981","Vistara","Delhi","Mumbai",36,24.28
"UK-927","Vistara","Delhi","Mumbai",36,26.48
"UK-993","Vistara","Delhi","Mumbai",36,26.48
"UK-951","Vistara","Delhi","Mumbai",36,26.48
"UK-933","Vistara","Delhi","Mumbai",36,26.48
"UK-985","Vistara","Delhi","Mumbai",36,26.48
"UK-995","Vistara","Delhi","Mumbai",36,26.48
"UK-945","Vistara","Delhi","Mumbai",36,26.48
"G8-7533","GO_FIRST","Delhi","Mumbai",36,23.64
"G8-7534","GO_FIRST","Delhi","Mumbai",36,23.64
"G8-7535","GO_FIRST","Delhi","Mumbai",36,23.64
"6E-171","Indigo","Delhi","Mumbai",36,23.64
"I5-764","AirAsia","Delhi","Mumbai",36,23.64
"6E-2054","Indigo","Delhi","Mumbai",36,23.64
"G8-530","GO_FIRST","Delhi","Mumbai",36,23.64
"6E-5001","Indigo","Delhi","Mumbai",36,23.64
"G8-334","GO_FIRST","Delhi","Mumbai",36,23.64
"6E-5329","Indigo","Delhi","Mumbai",36,23.64
"G8-354","GO_FIRST","Delhi","Mumbai",36,23.64
"6E-2137","Indigo","Delhi","Mumbai",36,23.64
"G8-2501","GO_FIRST","Delhi","Mumbai",36,23.64
"G8-336","GO_FIRST","Delhi","Mumbai",36,23.64
"G8-392","GO_FIRST","Delhi","Mumbai",36,23.64
"G8-346","GO_FIRST","Delhi","Mumbai",36,23.64
"I5-482","AirAsia","Delhi","Mumbai",36,23.64
"6E-6261","Indigo","Delhi","Mumbai",36,23.64
"G8-330","GO_FIRST","Delhi","Mumbai",36,23.64
"6E-6278","Indigo","Delhi","Mumbai",36,23.64
"G8-338","GO_FIRST","Delhi","Mumbai",36,23.64
"6E-218","Indigo","Delhi","Mumbai",36,23.64
"G8-323","GO_FIRST","Delhi","Mumbai",36,23.64
"6E-2081","Indigo","Delhi","Mumbai",36,23.64
"SG-8709","SpiceJet","Delhi","Mumbai",36,24.09
"SG-8157","SpiceJet","Delhi","Mumbai",36,24.09
"AI-868","Air_India","Delhi","Mumbai",36,24.28
"AI-887","Air_India","Delhi","Mumbai",36,24.28
"AI-665","Air_India","Delhi","Mumbai",36,24.28
"AI-865","Air_India","Delhi","Mumbai",36,24.28
"AI-805","Air_India","Delhi","Mumbai",36,24.28
"AI-678","Air_India","Delhi","Mumbai",36,24.28
"AI-624","Air_India","Delhi","Mumbai",36,24.28
"SG-8803","SpiceJet","Delhi","Mumbai",36,25.71
"SG-8169","SpiceJet","Delhi","Mumbai",36,25.71
"UK-943","Vistara","Delhi","Mumbai",36,30.4
"UK-977","Vistara","Delhi","Mumbai",36,30.4
"UK-963","Vistara","Delhi","Mumbai",36,30.4
"UK-941","Vistara","Delhi","Mumbai",36,30.4
"UK-955","Vistara","Delhi","Mumbai",36,30.4
"6E-6202","Indigo","Delhi","Mumbai",36,29.43
"6E-2046","Indigo","Delhi","Mumbai",36,29.43
"6E-5041","Indigo","Delhi","Mumbai",36,29.43
"6E-549","Indigo","Delhi","Mumbai",36,29.43
"6E-573","Indigo","Delhi","Mumbai",36,29.43
"6E-6722","Indigo","Delhi","Mumbai",36,29.43
"6E-5328","Indigo","Delhi","Mumbai",36,29.43
"UK-975","Vistara","Delhi","Mumbai",37,24.28
"UK-953","Vistara","Delhi","Mumbai",37,24.28
"UK-981","Vistara","Delhi","Mumbai",37,24.28
"UK-927","Vistara","Delhi","Mumbai",37,26.48
"UK-993","Vistara","Delhi","Mumbai",37,26.48
"UK-951","Vistara","Delhi","Mumbai",37,26.48
"UK-933","Vistara","Delhi","Mumbai",37,26.48
"UK-985","Vistara","Delhi","Mumbai",37,26.48
"UK-995","Vistara","Delhi","Mumbai",37,26.48
"UK-945","Vistara","Delhi","Mumbai",37,26.48
"G8-7533","GO_FIRST","Delhi","Mumbai",37,23.64
"G8-7534","GO_FIRST","Delhi","Mumbai",37,23.64
"G8-7535","GO_FIRST","Delhi","Mumbai",37,23.64
"6E-171","Indigo","Delhi","Mumbai",37,23.64
"I5-764","AirAsia","Delhi","Mumbai",37,23.64
"6E-2054","Indigo","Delhi","Mumbai",37,23.64
"G8-530","GO_FIRST","Delhi","Mumbai",37,23.64
"6E-5001","Indigo","Delhi","Mumbai",37,23.64
"G8-334","GO_FIRST","Delhi","Mumbai",37,23.64
"6E-5329","Indigo","Delhi","Mumbai",37,23.64
"G8-354","GO_FIRST","Delhi","Mumbai",37,23.64
"6E-2137","Indigo","Delhi","Mumbai",37,23.64
"G8-2501","GO_FIRST","Delhi","Mumbai",37,23.64
"G8-336","GO_FIRST","Delhi","Mumbai",37,23.64
"G8-392","GO_FIRST","Delhi","Mumbai",37,23.64
"G8-346","GO_FIRST","Delhi","Mumbai",37,23.64
"I5-482","AirAsia","Delhi","Mumbai",37,23.64
"6E-6261","Indigo","Delhi","Mumbai",37,23.64
"G8-330","GO_FIRST","Delhi","Mumbai",37,23.64
"6E-6278","Indigo","Delhi","Mumbai",37,23.64
"G8-338","GO_FIRST","Delhi","Mumbai",37,23.64
"G8-323","GO_FIRST","Delhi","Mumbai",37,23.64
"6E-2081","Indigo","Delhi","Mumbai",37,23.64
"SG-8709","SpiceJet","Delhi","Mumbai",37,24.09
"SG-8157","SpiceJet","Delhi","Mumbai",37,24.09
"AI-868","Air_India","Delhi","Mumbai",37,24.28
"AI-887","Air_India","Delhi","Mumbai",37,24.28
"AI-665","Air_India","Delhi","Mumbai",37,24.28
"AI-865","Air_India","Delhi","Mumbai",37,24.28
"AI-805","Air_India","Delhi","Mumbai",37,24.28
"AI-678","Air_India","Delhi","Mumbai",37,24.28
"AI-624","Air_India","Delhi","Mumbai",37,24.28
"SG-8803","SpiceJet","Delhi","Mumbai",37,25.71
"SG-8169","SpiceJet","Delhi","Mumbai",37,25.71
"6E-6202","Indigo","Delhi","Mumbai",37,29.43
"6E-2046","Indigo","Delhi","Mumbai",37,29.43
"6E-5041","Indigo","Delhi","Mumbai",37,29.43
"6E-573","Indigo","Delhi","Mumbai",37,29.43
"6E-5328","Indigo","Delhi","Mumbai",37,29.43
"UK-943","Vistara","Delhi","Mumbai",37,30.4
"UK-977","Vistara","Delhi","Mumbai",37,30.4
"UK-963","Vistara","Delhi","Mumbai",37,30.4
"UK-941","Vistara","Delhi","Mumbai",37,30.4
"UK-955","Vistara","Delhi","Mumbai",37,30.4
"6E-218","Indigo","Delhi","Mumbai",37,27.37
"6E-549","Indigo","Delhi","Mumbai",37,35.01
"6E-6722","Indigo","Delhi","Mumbai",37,40.39
"UK-953","Vistara","Delhi","Mumbai",38,26.34
"UK-981","Vistara","Delhi","Mumbai",38,26.34
"UK-927","Vistara","Delhi","Mumbai",38,26.48
"UK-993","Vistara","Delhi","Mumbai",38,26.48
"UK-951","Vistara","Delhi","Mumbai",38,26.48
"UK-995","Vistara","Delhi","Mumbai",38,26.48
"UK-945","Vistara","Delhi","Mumbai",38,26.48
"G8-7533","GO_FIRST","Delhi","Mumbai",38,23.64
"G8-7535","GO_FIRST","Delhi","Mumbai",38,23.64
"6E-171","Indigo","Delhi","Mumbai",38,23.64
"I5-764","AirAsia","Delhi","Mumbai",38,23.64
"6E-2054","Indigo","Delhi","Mumbai",38,23.64
"G8-530","GO_FIRST","Delhi","Mumbai",38,23.64
"6E-5001","Indigo","Delhi","Mumbai",38,23.64
"G8-334","GO_FIRST","Delhi","Mumbai",38,23.64
"6E-5329","Indigo","Delhi","Mumbai",38,23.64
"G8-354","GO_FIRST","Delhi","Mumbai",38,23.64
"G8-2501","GO_FIRST","Delhi","Mumbai",38,23.64
"G8-336","GO_FIRST","Delhi","Mumbai",38,23.64
"G8-392","GO_FIRST","Delhi","Mumbai",38,23.64
"G8-346","GO_FIRST","Delhi","Mumbai",38,23.64
"6E-6261","Indigo","Delhi","Mumbai",38,23.64
"6E-6278","Indigo","Delhi","Mumbai",38,23.64
"G8-338","GO_FIRST","Delhi","Mumbai",38,23.64
"G8-323","GO_FIRST","Delhi","Mumbai",38,23.64
"6E-2081","Indigo","Delhi","Mumbai",38,23.64
"SG-8157","SpiceJet","Delhi","Mumbai",38,24.09
"AI-887","Air_India","Delhi","Mumbai",38,24.28
"AI-665","Air_India","Delhi","Mumbai",38,24.28
"AI-865","Air_India","Delhi","Mumbai",38,24.28
"AI-678","Air_India","Delhi","Mumbai",38,24.28
"UK-933","Vistara","Delhi","Mumbai",38,28.54
"UK-985","Vistara","Delhi","Mumbai",38,28.54
"SG-8709","SpiceJet","Delhi","Mumbai",38,25.71
"SG-8803","SpiceJet","Delhi","Mumbai",38,25.71
"SG-8169","SpiceJet","Delhi","Mumbai",38,25.71
"UK-943","Vistara","Delhi","Mumbai",38,30.4
"UK-977","Vistara","Delhi","Mumbai",38,30.4
"UK-963","Vistara","Delhi","Mumbai",38,30.4
"UK-941","Vistara","Delhi","Mumbai",38,30.4
"G8-7534","GO_FIRST","Delhi","Mumbai",38,27.36
"6E-218","Indigo","Delhi","Mumbai",38,27.37
"AI-868","Air_India","Delhi","Mumbai",38,27.37
"AI-805","Air_India","Delhi","Mumbai",38,27.37
"AI-624","Air_India","Delhi","Mumbai",38,27.37
"UK-955","Vistara","Delhi","Mumbai",38,32.46
"6E-2137","Indigo","Delhi","Mumbai",38,29.43
"6E-5328","Indigo","Delhi","Mumbai",38,29.43
"G8-330","GO_FIRST","Delhi","Mumbai",38,35
"I5-482","AirAsia","Delhi","Mumbai",38,36.61
"6E-6202","Indigo","Delhi","Mumbai",38,40.39
"6E-2046","Indigo","Delhi","Mumbai",38,40.39
"6E-549","Indigo","Delhi","Mumbai",38,40.39
"6E-5041","Indigo","Delhi","Mumbai",38,42.45
"6E-573","Indigo","Delhi","Mumbai",38,42.45
"6E-6722","Indigo","Delhi","Mumbai",38,42.45
"UK-975","Vistara","Delhi","Mumbai",39,24.28
"UK-953","Vistara","Delhi","Mumbai",39,24.28
"UK-981","Vistara","Delhi","Mumbai",39,24.28
"UK-927","Vistara","Delhi","Mumbai",39,26.48
"UK-993","Vistara","Delhi","Mumbai",39,26.48
"UK-951","Vistara","Delhi","Mumbai",39,26.48
"UK-933","Vistara","Delhi","Mumbai",39,26.48
"UK-985","Vistara","Delhi","Mumbai",39,26.48
"UK-995","Vistara","Delhi","Mumbai",39,26.48
"UK-945","Vistara","Delhi","Mumbai",39,26.48
"G8-7533","GO_FIRST","Delhi","Mumbai",39,23.64
"G8-7534","GO_FIRST","Delhi","Mumbai",39,23.64
"G8-7535","GO_FIRST","Delhi","Mumbai",39,23.64
"6E-171","Indigo","Delhi","Mumbai",39,23.64
"I5-764","AirAsia","Delhi","Mumbai",39,23.64
"G8-530","GO_FIRST","Delhi","Mumbai",39,23.64
"G8-334","GO_FIRST","Delhi","Mumbai",39,23.64
"6E-5329","Indigo","Delhi","Mumbai",39,23.64
"G8-354","GO_FIRST","Delhi","Mumbai",39,23.64
"6E-2137","Indigo","Delhi","Mumbai",39,23.64
"G8-2501","GO_FIRST","Delhi","Mumbai",39,23.64
"G8-336","GO_FIRST","Delhi","Mumbai",39,23.64
"G8-392","GO_FIRST","Delhi","Mumbai",39,23.64
"G8-346","GO_FIRST","Delhi","Mumbai",39,23.64
"I5-482","AirAsia","Delhi","Mumbai",39,23.64
"6E-6261","Indigo","Delhi","Mumbai",39,23.64
"G8-330","GO_FIRST","Delhi","Mumbai",39,23.64
"G8-338","GO_FIRST","Delhi","Mumbai",39,23.64
"6E-218","Indigo","Delhi","Mumbai",39,23.64
"G8-323","GO_FIRST","Delhi","Mumbai",39,23.64
"6E-2081","Indigo","Delhi","Mumbai",39,23.64
"SG-8157","SpiceJet","Delhi","Mumbai",39,24.09
"AI-868","Air_India","Delhi","Mumbai",39,24.28
"AI-887","Air_India","Delhi","Mumbai",39,24.28
"AI-665","Air_India","Delhi","Mumbai",39,24.28
"AI-865","Air_India","Delhi","Mumbai",39,24.28
"AI-805","Air_India","Delhi","Mumbai",39,24.28
"AI-678","Air_India","Delhi","Mumbai",39,24.28
"AI-624","Air_India","Delhi","Mumbai",39,24.28
"SG-8709","SpiceJet","Delhi","Mumbai",39,25.71
"SG-8803","SpiceJet","Delhi","Mumbai",39,25.71
"SG-8169","SpiceJet","Delhi","Mumbai",39,25.71
"6E-6202","Indigo","Delhi","Mumbai",39,29.43
"6E-2046","Indigo","Delhi","Mumbai",39,29.43
"6E-5041","Indigo","Delhi","Mumbai",39,29.43
"6E-549","Indigo","Delhi","Mumbai",39,29.43
"6E-573","Indigo","Delhi","Mumbai",39,29.43
"6E-6722","Indigo","Delhi","Mumbai",39,29.43
"6E-5328","Indigo","Delhi","Mumbai",39,29.43
"UK-977","Vistara","Delhi","Mumbai",39,30.4
"UK-963","Vistara","Delhi","Mumbai",39,30.4
"UK-941","Vistara","Delhi","Mumbai",39,30.4
"UK-955","Vistara","Delhi","Mumbai",39,30.4
"6E-2054","Indigo","Delhi","Mumbai",39,27.37
"UK-943","Vistara","Delhi","Mumbai",39,32.46
"6E-5001","Indigo","Delhi","Mumbai",39,29.43
"6E-6278","Indigo","Delhi","Mumbai",39,35.01
"UK-975","Vistara","Delhi","Mumbai",40,24.28
"UK-953","Vistara","Delhi","Mumbai",40,24.28
"UK-981","Vistara","Delhi","Mumbai",40,24.28
"UK-927","Vistara","Delhi","Mumbai",40,26.48
"UK-993","Vistara","Delhi","Mumbai",40,26.48
"UK-951","Vistara","Delhi","Mumbai",40,26.48
"UK-933","Vistara","Delhi","Mumbai",40,26.48
"UK-985","Vistara","Delhi","Mumbai",40,26.48
"UK-995","Vistara","Delhi","Mumbai",40,26.48
"UK-945","Vistara","Delhi","Mumbai",40,26.48
"G8-7533","GO_FIRST","Delhi","Mumbai",40,23.64
"G8-7534","GO_FIRST","Delhi","Mumbai",40,23.64
"G8-7535","GO_FIRST","Delhi","Mumbai",40,23.64
"6E-171","Indigo","Delhi","Mumbai",40,23.64
