"earnings","height","weight"
11953.455078125,180,77.1
12954.765625,180,83.9
84054.75,178,88.5
23362.873046875,173,77.1
38925.3359375,173,86.2
84054.75,183,88.9
84054.75,183,90.7
33712.96875,173,70.3
33712.96875,188,90.7
84054.75,152,52.2
33712.96875,168,63.5
33712.96875,178,108
23362.873046875,175,68
84054.75,183,79.4
23362.873046875,183,77.1
33712.96875,188,90.7
28560.38671875,178,104.3
38925.3359375,188,81.6
84054.75,175,117.9
84054.75,180,97.5
33712.96875,168,56.7
28560.38671875,185,83.9
38925.3359375,183,109.8
33712.96875,173,70.3
12954.765625,173,68
23362.873046875,180,74.8
23362.873046875,180,90.7
12954.765625,188,81.6
49430.109375,173,79.4
38925.3359375,173,83.9
84054.75,183,120.2
84054.75,185,81.6
33712.96875,175,72.6
23362.873046875,173,77.1
28560.38671875,173,74.8
33712.96875,183,68
19237.1953125,168,77.1
49430.109375,178,80.7
49430.109375,180,83.9
38925.3359375,185,93
49430.109375,173,68
84054.75,175,83.9
17171.263671875,188,88.9
28560.38671875,173,99.8
28560.38671875,178,70.3
44152.16015625,180,79.4
23362.873046875,173,70.3
84054.75,168,72.6
33712.96875,183,81.6
28560.38671875,183,70.3
28560.38671875,183,90.7
10865.4287109375,175,63.5
28560.38671875,170,63.5
16081.587890625,168,61.7
49430.109375,185,81.6
33712.96875,183,71.7
49430.109375,180,95.3
84054.75,185,90.7
44152.16015625,180,73.9
38925.3359375,175,79.4
44152.16015625,175,99.8
38925.3359375,193,88.5
84054.75,180,83.9
49430.109375,183,79.4
49430.109375,183,90.7
38925.3359375,183,72.6
23362.873046875,183,79.4
20305.509765625,175,70.3
33712.96875,170,108.9
12954.765625,175,74.8
44152.16015625,178,70.3
23362.873046875,168,77.1
18168.841796875,173,81.6
28560.38671875,170,77.1
28560.38671875,173,74.8
44152.16015625,183,86.2
44152.16015625,178,79.4
20305.509765625,185,90.7
10865.4287109375,170,63.5
14021.39453125,175,69.9
49430.109375,183,86.2
23362.873046875,178,68
84054.75,193,93
84054.75,188,86.2
38925.3359375,173,77.1
10865.4287109375,180,74.8
28560.38671875,183,74.8
49430.109375,178,97.5
49430.109375,183,108.9
44152.16015625,170,79.4
49430.109375,170,88.5
84054.75,175,72.6
23362.873046875,173,63.5
44152.16015625,178,81.6
23362.873046875,178,88.5
44152.16015625,185,102.1
49430.109375,178,79.4
28560.38671875,165,59
33712.96875,180,79.4
84054.75,178,86.2
84054.75,180,81.6
49430.109375,180,74.8
38925.3359375,178,83.9
9857.505859375,170,74.8
28560.38671875,183,74.8
44152.16015625,173,65.8
23362.873046875,175,81.6
23362.873046875,190,72.6
84054.75,183,97.5
84054.75,178,74.8
49430.109375,178,70.3
84054.75,185,95.3
23362.873046875,183,83.9
23362.873046875,190,102.1
12954.765625,178,90.7
38925.3359375,193,83.9
84054.75,175,90.7
84054.75,185,79.4
10865.4287109375,165,67.1
84054.75,175,68
20305.509765625,183,99.8
84054.75,175,74.8
49430.109375,173,81.6
84054.75,188,104.3
49430.109375,180,106.6
23362.873046875,185,81.6
44152.16015625,183,95.3
44152.16015625,168,70.3
28560.38671875,193,88.5
28560.38671875,160,104.3
44152.16015625,165,70.3
9857.505859375,173,88.5
17171.263671875,178,74.8
44152.16015625,180,79.4
84054.75,183,93
28560.38671875,173,129.3
10865.4287109375,183,68
49430.109375,178,72.6
19237.1953125,173,74.8
44152.16015625,190,86.2
84054.75,180,72.6
84054.75,173,79.4
49430.109375,178,86.2
84054.75,190,90.7
84054.75,168,72.6
16081.587890625,168,68
49430.109375,175,108.9
84054.75,196,88.5
28560.38671875,185,108.9
17171.263671875,170,72.6
15081.9755859375,175,72.6
44152.16015625,178,93.9
33712.96875,170,77.1
84054.75,173,74.8
84054.75,180,78
84054.75,175,97.5
84054.75,183,99.8
38925.3359375,180,63.5
49430.109375,175,78.5
38925.3359375,185,86.2
84054.75,180,74.8
84054.75,183,81.6
10865.4287109375,173,74.4
84054.75,188,93
44152.16015625,188,122.5
8826.6513671875,170,68
84054.75,175,88.5
23362.873046875,198,102.1
44152.16015625,188,86.2
49430.109375,190,86.2
84054.75,196,136.1
17171.263671875,173,120.2
23362.873046875,188,81.6
15081.9755859375,188,80.7
49430.109375,173,68
84054.75,180,81.6
28560.38671875,193,114.3
84054.75,178,92.5
38925.3359375,170,71.2
28560.38671875,178,90.7
23362.873046875,163,65.3
23362.873046875,173,90.7
44152.16015625,175,90.7
33712.96875,170,65.8
84054.75,180,95.3
44152.16015625,185,99.8
38925.3359375,183,79.4
33712.96875,170,81.6
84054.75,170,72.6
44152.16015625,170,83.9
84054.75,180,90.7
84054.75,173,68
44152.16015625,168,86.2
38925.3359375,178,99.8
44152.16015625,173,68
23362.873046875,188,111.1
84054.75,175,78.5
44152.16015625,175,70.3
84054.75,173,79.4
38925.3359375,178,95.3
84054.75,178,95.3
23362.873046875,196,97.1
49430.109375,178,102.1
84054.75,183,105.2
44152.16015625,183,80.7
33712.96875,180,79.4
33712.96875,185,83.9
84054.75,175,95.3
28560.38671875,175,68
20305.509765625,178,70.3
5675.8955078125,168,86.2
19237.1953125,180,67.1
28560.38671875,183,113.4
84054.75,183,72.6
33712.96875,180,74.8
28560.38671875,165,81.6
38925.3359375,163,64.9
11953.455078125,185,94.3
14021.39453125,185,113.4
84054.75,157,54.4
14021.39453125,168,63.5
14021.39453125,165,95.3
49430.109375,178,97.5
23362.873046875,175,90.7
84054.75,173,83.9
84054.75,170,76.2
12954.765625,173,57.2
19237.1953125,175,83.9
23362.873046875,180,72.6
23362.873046875,165,104.3
84054.75,175,93
84054.75,190,106.6
38925.3359375,178,63.5
44152.16015625,178,70.3
84054.75,183,99.8
23362.873046875,188,79.4
84054.75,173,95.3
84054.75,180,106.6
49430.109375,183,81.6
49430.109375,188,93
14021.39453125,152,68
28560.38671875,173,79.4
84054.75,183,68
20305.509765625,178,83.9
19237.1953125,175,63.5
38925.3359375,173,75.7
84054.75,178,62.6
12954.765625,165,68
49430.109375,196,93
49430.109375,178,83.9
20305.509765625,175,79.4
18168.841796875,173,65.8
33712.96875,183,99.8
44152.16015625,168,79.4
33712.96875,173,78.5
44152.16015625,178,72.6
33712.96875,185,95.3
33712.96875,190,131.5
44152.16015625,170,61.2
23362.873046875,173,86.2
84054.75,183,83.9
44152.16015625,188,78.5
84054.75,170,86.2
20305.509765625,183,79.4
23362.873046875,178,93.4
84054.75,188,227.2
33712.96875,193,104.3
44152.16015625,183,94.3
84054.75,173,90.7
16081.587890625,178,72.6
19237.1953125,188,95.3
49430.109375,190,95.3
44152.16015625,188,93
28560.38671875,178,72.6
38925.3359375,180,95.3
28560.38671875,163,71.7
38925.3359375,178,90.7
33712.96875,168,121.6
44152.16015625,178,81.6
44152.16015625,170,67.1
44152.16015625,175,95.3
10865.4287109375,173,81.6
84054.75,178,83.9
33712.96875,183,89.4
38925.3359375,170,61.2
23362.873046875,183,81.6
33712.96875,190,90.7
44152.16015625,178,83.5
23362.873046875,185,88.5
84054.75,183,81.6
44152.16015625,183,78.9
84054.75,180,65.8
28560.38671875,173,68.9
84054.75,170,90.7
23362.873046875,190,136.1
49430.109375,178,95.3
18168.841796875,175,81.6
84054.75,180,65.8
44152.16015625,157,72.6
28560.38671875,175,113.4
44152.16015625,165,70.3
84054.75,170,77.1
20305.509765625,180,78
15081.9755859375,178,72.6
16081.587890625,175,77.1
33712.96875,180,113.4
14021.39453125,175,70.8
33712.96875,168,61.2
84054.75,175,102.1
38925.3359375,183,97.5
28560.38671875,188,79.4
38925.3359375,180,83.9
84054.75,173,77.1
23362.873046875,190,95.3
84054.75,185,114.3
23362.873046875,170,72.6
84054.75,180,81.6
4726.39111328125,178,90.7
84054.75,180,90.7
84054.75,173,77.1
49430.109375,175,102.1
38925.3359375,185,95.3
84054.75,178,85.3
18168.841796875,178,131.5
33712.96875,163,71.2
17171.263671875,168,70.3
84054.75,180,104.3
44152.16015625,175,69.9
12954.765625,175,72.6
33712.96875,175,74.8
33712.96875,170,72.6
84054.75,175,78
44152.16015625,175,79.4
10865.4287109375,180,90.7
49430.109375,180,77.1
44152.16015625,185,95.3
33712.96875,160,59
28560.38671875,173,84.4
84054.75,170,89.8
9857.505859375,175,86.2
44152.16015625,168,83.5
38925.3359375,178,75.7
38925.3359375,170,70.3
44152.16015625,188,83.9
84054.75,178,127
28560.38671875,173,90.7
28560.38671875,180,93
84054.75,183,90.7
14021.39453125,170,81.6
20305.509765625,180,86.2
38925.3359375,173,63.5
49430.109375,173,74.8
84054.75,168,70.3
23362.873046875,170,59.9
44152.16015625,173,77.1
84054.75,183,106.6
49430.109375,178,81.6
84054.75,173,99.8
28560.38671875,170,102.1
38925.3359375,178,95.3
28560.38671875,201,88.5
84054.75,190,97.5
44152.16015625,178,88
84054.75,183,74.8
84054.75,173,90.7
28560.38671875,180,77.1
10865.4287109375,170,65.8
44152.16015625,165,59
49430.109375,178,72.6
33712.96875,175,67.1
16081.587890625,183,72.6
84054.75,201,129.3
23362.873046875,173,61.2
28560.38671875,178,63.5
16081.587890625,173,61.2
23362.873046875,183,86.2
33712.96875,168,70.8
84054.75,185,104.3
33712.96875,157,70.3
49430.109375,180,74.8
44152.16015625,173,71.2
28560.38671875,180,88.5
18168.841796875,183,83.9
84054.75,188,86.2
44152.16015625,185,122.5
49430.109375,178,70.3
33712.96875,178,72.6
38925.3359375,188,99.8
28560.38671875,188,90.7
38925.3359375,178,79.4
84054.75,175,90.7
49430.109375,185,79.4
38925.3359375,175,81.6
84054.75,193,100.2
44152.16015625,185,104.3
44152.16015625,168,69.9
44152.16015625,170,68
38925.3359375,183,115.7
33712.96875,180,70.3
84054.75,175,70.3
28560.38671875,163,83
38925.3359375,178,86.2
84054.75,165,54.4
23362.873046875,180,95.3
20305.509765625,173,72.1
38925.3359375,180,83.9
23362.873046875,173,95.3
84054.75,180,108.9
28560.38671875,185,86.2
49430.109375,190,106.6
84054.75,183,90.7
33712.96875,175,63.5
44152.16015625,175,74.8
23362.873046875,173,85.7
38925.3359375,183,70.3
38925.3359375,165,86.2
33712.96875,175,83.9
44152.16015625,185,83.9
28560.38671875,175,59
49430.109375,185,102.1
38925.3359375,173,63.5
84054.75,178,72.6
19237.1953125,165,81.6
84054.75,180,83
44152.16015625,183,74.8
33712.96875,188,86.2
9857.505859375,170,111.1
33712.96875,185,74.8
84054.75,170,95.3
33712.96875,188,81.6
14021.39453125,170,70.3
23362.873046875,188,93
44152.16015625,178,78.9
28560.38671875,180,104.3
28560.38671875,183,77.1
7782.85400390625,152,81.6
12954.765625,173,65.8
10865.4287109375,170,56.7
23362.873046875,157,72.6
28560.38671875,180,108
5675.8955078125,183,83.9
10865.4287109375,170,67.1
44152.16015625,180,106.6
28560.38671875,183,93
33712.96875,178,88.5
84054.75,183,73.9
38925.3359375,175,74.8
49430.109375,188,84.4
33712.96875,168,72.6
84054.75,183,90.7
84054.75,180,71.7
84054.75,175,111.6
33712.96875,183,95.3
49430.109375,183,88.9
33712.96875,168,77.1
23362.873046875,173,77.1
84054.75,188,103
44152.16015625,180,88.9
23362.873046875,168,73
33712.96875,178,106.6
49430.109375,175,90.7
23362.873046875,165,56.7
28560.38671875,175,63.5
84054.75,165,70.3
17171.263671875,180,74.8
84054.75,168,70.3
84054.75,170,77.1
14021.39453125,157,68.9
49430.109375,183,88.5
84054.75,183,87.1
38925.3359375,183,85.3
44152.16015625,170,74.8
23362.873046875,183,70.3
28560.38671875,185,80.7
38925.3359375,170,74.8
84054.75,180,97.5
23362.873046875,180,113.4
49430.109375,170,227.2
84054.75,165,79.4
84054.75,178,99.8
23362.873046875,175,76.2
38925.3359375,183,83.9
23362.873046875,168,79.4
28560.38671875,175,68
44152.16015625,175,77.1
19237.1953125,188,104.3
84054.75,190,93.9
84054.75,170,81.6
28560.38671875,178,80.3
28560.38671875,180,79.4
84054.75,185,108.9
23362.873046875,170,71.7
38925.3359375,180,77.1
38925.3359375,175,95.3
84054.75,180,79.4
7782.85400390625,175,83.9
23362.873046875,180,81.6
44152.16015625,180,79.4
84054.75,173,83.9
84054.75,178,72.6
28560.38671875,173,87.5
33712.96875,175,72.6
28560.38671875,173,72.6
44152.16015625,188,126.6
28560.38671875,175,95.3
28560.38671875,173,71.7
12954.765625,168,61.2
6711.28759765625,178,100.7
49430.109375,183,99.8
23362.873046875,175,78.5
23362.873046875,183,68
33712.96875,178,72.6
20305.509765625,180,90.7
49430.109375,165,77.1
19237.1953125,178,82.1
49430.109375,165,63.5
33712.96875,170,68
84054.75,188,113.4
84054.75,170,61.2
11953.455078125,163,89.8
84054.75,173,63.5
38925.3359375,178,77.1
23362.873046875,173,72.6
44152.16015625,190,81.6
84054.75,180,74.8
44152.16015625,183,86.2
18168.841796875,180,68
23362.873046875,163,56.7
23362.873046875,173,83.9
6711.28759765625,168,49
28560.38671875,173,70.3
33712.96875,175,72.6
23362.873046875,170,74.8
23362.873046875,170,78.9
84054.75,180,86.2
23362.873046875,168,70.3
33712.96875,173,76.7
38925.3359375,185,108.9
33712.96875,173,90.7
38925.3359375,183,93
18168.841796875,198,158.8
84054.75,175,108.9
23362.873046875,188,81.6
44152.16015625,178,81.6
33712.96875,185,83.9
33712.96875,178,83.9
84054.75,183,86.2
38925.3359375,183,81.6
84054.75,183,102.1
38925.3359375,170,63.5
84054.75,185,95.3
38925.3359375,183,81.6
84054.75,183,113.4
15081.9755859375,168,65.8
16081.587890625,178,124.7
28560.38671875,183,65.8
49430.109375,170,68.5
28560.38671875,175,99.8
23362.873046875,160,52.2
20305.509765625,170,79.4
23362.873046875,173,63.5
38925.3359375,185,90.7
84054.75,193,86.2
16081.587890625,178,90.7
20305.509765625,185,97.5
38925.3359375,188,83
38925.3359375,175,72.6
18168.841796875,173,81.6
33712.96875,180,70.8
84054.75,180,61.2
38925.3359375,175,66.7
38925.3359375,165,83.9
23362.873046875,168,54.4
44152.16015625,173,70.3
84054.75,178,86.2
33712.96875,170,78
28560.38671875,165,90.7
33712.96875,180,72.6
33712.96875,180,99.8
11953.455078125,178,79.4
8826.6513671875,178,70.8
23362.873046875,163,90.7
19237.1953125,180,86.2
49430.109375,183,111.1
33712.96875,178,82.6
4726.39111328125,168,72.6
33712.96875,178,140.6
12954.765625,188,78
84054.75,173,77.1
49430.109375,168,78.5
28560.38671875,175,79.4
44152.16015625,178,86.2
7782.85400390625,180,79.4
28560.38671875,183,80.7
38925.3359375,190,95.3
44152.16015625,180,79.4
28560.38671875,173,72.6
28560.38671875,178,68
28560.38671875,178,63.5
33712.96875,173,63.5
49430.109375,173,91.6
23362.873046875,168,70.3
44152.16015625,180,97.5
44152.16015625,173,74.4
28560.38671875,168,83.9
38925.3359375,183,106.6
38925.3359375,183,111.1
28560.38671875,178,81.6
49430.109375,168,95.3
44152.16015625,183,104.3
28560.38671875,155,59
23362.873046875,170,70.3
9857.505859375,152,108.9
33712.96875,175,86.2
23362.873046875,178,101.6
16081.587890625,160,81.6
28560.38671875,173,81.6
33712.96875,178,83.9
28560.38671875,185,88.5
38925.3359375,185,73.9
23362.873046875,173,74.8
11953.455078125,178,63.5
49430.109375,168,56.7
23362.873046875,188,108.9
7782.85400390625,170,56.7
33712.96875,165,111.1
23362.873046875,173,74.8
19237.1953125,175,83.9
38925.3359375,170,81.6
84054.75,175,99.8
20305.509765625,178,95.3
33712.96875,180,77.1
44152.16015625,173,78
10865.4287109375,188,81.6
49430.109375,175,65.8
15081.9755859375,165,72.6
49430.109375,190,108.9
20305.509765625,165,79.4
23362.873046875,188,88.5
23362.873046875,170,88.5
33712.96875,168,90.7
33712.96875,183,63.5
28560.38671875,173,61.2
23362.873046875,163,68
44152.16015625,168,83
23362.873046875,173,88.9
44152.16015625,165,70.3
38925.3359375,183,90.7
84054.75,188,82.6
44152.16015625,183,90.7
49430.109375,185,100.7
20305.509765625,170,56.7
28560.38671875,175,77.1
33712.96875,178,86.2
84054.75,185,74.8
38925.3359375,163,64.4
33712.96875,178,72.6
33712.96875,180,81.6
38925.3359375,188,81.6
49430.109375,175,81.6
38925.3359375,168,88
6711.28759765625,178,61.2
84054.75,173,76.2
84054.75,180,83.9
38925.3359375,180,72.6
84054.75,178,96.6
28560.38671875,173,79.4
28560.38671875,188,104.3
23362.873046875,170,67.6
84054.75,180,108.9
38925.3359375,180,98.9
38925.3359375,178,115.7
49430.109375,188,108.9
84054.75,175,102.1
16081.587890625,165,72.6
84054.75,183,92.5
49430.109375,188,86.2
33712.96875,175,74.8
23362.873046875,180,90.7
33712.96875,183,99.8
28560.38671875,180,104.3
38925.3359375,173,74.8
84054.75,170,81.6
84054.75,180,108.9
33712.96875,185,90.7
44152.16015625,178,102.1
84054.75,173,83.9
38925.3359375,173,77.1
16081.587890625,183,61.7
8826.6513671875,180,83.9
23362.873046875,178,112.5
23362.873046875,188,89.4
84054.75,178,77.1
28560.38671875,183,88.5
8826.6513671875,173,90.7
44152.16015625,178,86.2
28560.38671875,173,79.8
15081.9755859375,170,95.3
15081.9755859375,185,104.3
14021.39453125,165,63.5
49430.109375,188,111.1
84054.75,185,77.1
28560.38671875,178,79.4
17171.263671875,180,61.2
19237.1953125,170,65.8
84054.75,178,80.7
84054.75,168,97.5
84054.75,185,90.7
28560.38671875,185,104.3
33712.96875,185,106.6
28560.38671875,175,74.8
84054.75,175,81.6
28560.38671875,183,80.7
84054.75,175,83.9
33712.96875,185,106.6
12954.765625,163,104.3
33712.96875,170,68
11953.455078125,180,72.6
38925.3359375,168,77.1
49430.109375,170,77.1
49430.109375,168,81.6
33712.96875,178,107.5
11953.455078125,183,93.4
33712.96875,170,88.5
84054.75,180,79.4
19237.1953125,180,81.6
33712.96875,178,70.8
33712.96875,190,81.6
28560.38671875,188,90.7
84054.75,183,96.2
20305.509765625,178,79.8
12954.765625,152,72.6
44152.16015625,168,82.6
49430.109375,163,68
44152.16015625,173,86.2
23362.873046875,168,63.5
44152.16015625,168,84.4
28560.38671875,173,101.6
44152.16015625,173,83.9
28560.38671875,168,76.2
33712.96875,168,74.8
23362.873046875,185,106.6
18168.841796875,173,86.2
84054.75,180,81.2
28560.38671875,180,72.6
23362.873046875,165,50.3
6711.28759765625,188,83
84054.75,180,72.6
84054.75,175,83.9
28560.38671875,185,113.9
23362.873046875,183,90.7
15081.9755859375,173,61.2
84054.75,173,97.5
33712.96875,178,76.2
28560.38671875,183,77.1
38925.3359375,165,70.3
84054.75,188,102.1
33712.96875,168,98
23362.873046875,168,79.4
20305.509765625,155,48.1
44152.16015625,198,136.1
23362.873046875,183,79.4
33712.96875,175,83.9
18168.841796875,188,88.9
23362.873046875,173,81.6
49430.109375,180,72.6
14021.39453125,165,65.8
28560.38671875,173,77.1
33712.96875,180,90.7
44152.16015625,170,68
9857.505859375,173,79.4
84054.75,173,79.4
23362.873046875,175,68
9857.505859375,183,81.6
84054.75,175,108.9
84054.75,175,90.7
23362.873046875,173,81.6
23362.873046875,188,80.7
28560.38671875,155,67.1
28560.38671875,180,99.8
28560.38671875,183,81.6
28560.38671875,185,113.4
38925.3359375,183,97.5
28560.38671875,173,59
20305.509765625,173,68
44152.16015625,183,113.4
33712.96875,170,68
38925.3359375,170,65.8
10865.4287109375,178,70.3
18168.841796875,178,131.5
19237.1953125,163,54.4
84054.75,175,99.8
84054.75,178,81.6
38925.3359375,170,90.7
12954.765625,165,81.6
28560.38671875,180,88.5
28560.38671875,183,74.8
8826.6513671875,175,80.7
84054.75,180,82.1
84054.75,185,88.5
84054.75,178,81.6
17171.263671875,170,86.2
33712.96875,183,74.8
38925.3359375,173,83.9
44152.16015625,193,99.8
20305.509765625,180,81.6
19237.1953125,168,71.7
33712.96875,180,79.4
16081.587890625,185,90.7
10865.4287109375,175,77.1
28560.38671875,185,86.2
16081.587890625,165,59.9
44152.16015625,165,95.3
49430.109375,190,86.6
38925.3359375,178,68
84054.75,185,88.5
33712.96875,170,77.1
84054.75,188,131.5
23362.873046875,183,101.2
84054.75,183,83.9
49430.109375,178,81.6
28560.38671875,183,72.6
23362.873046875,175,86.2
28560.38671875,185,90.7
20305.509765625,180,79.4
38925.3359375,183,86.2
33712.96875,185,104.3
23362.873046875,175,68
23362.873046875,173,81.6
28560.38671875,178,104.3
28560.38671875,178,77.1
14021.39453125,183,68
17171.263671875,168,68
23362.873046875,178,63.5
28560.38671875,178,73.5
33712.96875,178,73.5
33712.96875,168,72.6
84054.75,178,90.7
33712.96875,178,88.5
38925.3359375,160,70.3
84054.75,188,95.3
44152.16015625,180,83.9
23362.873046875,180,89.8
23362.873046875,165,59
10865.4287109375,165,70.3
33712.96875,168,74.8
38925.3359375,183,65.8
20305.509765625,180,72.1
84054.75,183,79.4
84054.75,180,122.5
15081.9755859375,178,68
84054.75,190,108.9
23362.873046875,188,81.6
44152.16015625,163,90.7
44152.16015625,180,104.3
49430.109375,190,122.5
44152.16015625,170,83.9
33712.96875,188,95.3
33712.96875,188,99.8
84054.75,178,88
23362.873046875,175,72.6
28560.38671875,175,86.2
12954.765625,168,72.6
10865.4287109375,168,63
84054.75,178,90.7
23362.873046875,175,81.6
44152.16015625,178,81.6
28560.38671875,188,104.3
33712.96875,185,97.5
23362.873046875,163,65.8
84054.75,173,77.6
38925.3359375,168,63.5
44152.16015625,183,104.3
38925.3359375,190,136.1
33712.96875,173,77.1
84054.75,168,72.6
84054.75,180,90.7
28560.38671875,183,90.7
38925.3359375,201,106.6
44152.16015625,170,74.8
33712.96875,178,95.3
44152.16015625,178,81.6
84054.75,168,62.1
28560.38671875,170,63.5
14021.39453125,175,81.6
38925.3359375,185,115.7
49430.109375,173,77.1
84054.75,183,68
23362.873046875,180,90.7
11953.455078125,168,77.1
23362.873046875,173,90.7
20305.509765625,190,104.3
49430.109375,180,90.7
28560.38671875,175,83.9
84054.75,175,75.7
12954.765625,168,65.8
9857.505859375,183,135.2
18168.841796875,170,61.2
28560.38671875,165,78
23362.873046875,165,66.7
44152.16015625,175,83.5
49430.109375,178,81.6
17171.263671875,160,90.7
84054.75,168,74.8
23362.873046875,175,78
44152.16015625,168,77.6
23362.873046875,170,74.8
84054.75,175,108.9
23362.873046875,170,70.3
44152.16015625,183,108.4
20305.509765625,170,56.7
28560.38671875,180,88.5
44152.16015625,175,71.7
23362.873046875,188,86.2
10865.4287109375,190,117.9
44152.16015625,173,111.1
14021.39453125,183,90.7
49430.109375,180,70.3
84054.75,178,77.1
23362.873046875,178,92.5
44152.16015625,170,71.7
84054.75,168,68
84054.75,180,83.9
23362.873046875,188,79.4
38925.3359375,183,63.5
23362.873046875,170,81.6
84054.75,178,112.5
28560.38671875,188,131.5
11953.455078125,190,104.8
10865.4287109375,175,83.9
49430.109375,170,63.5
23362.873046875,168,99.8
33712.96875,168,93.9
33712.96875,180,74.8
38925.3359375,183,113.4
28560.38671875,173,129.3
23362.873046875,180,88.9
8826.6513671875,157,59
33712.96875,185,80.7
33712.96875,180,81.6
23362.873046875,180,78.9
16081.587890625,173,71.7
23362.873046875,168,70.3
33712.96875,168,61.2
84054.75,180,81.6
28560.38671875,178,63.5
23362.873046875,180,74.4
19237.1953125,178,49
11953.455078125,135,63.5
16081.587890625,163,68
23362.873046875,173,77.1
49430.109375,180,70.3
28560.38671875,168,106.1
44152.16015625,170,61.2
33712.96875,173,72.6
44152.16015625,185,86.2
38925.3359375,193,122.5
44152.16015625,175,97.1
33712.96875,183,83.9
84054.75,188,90.7
33712.96875,178,77.1
33712.96875,173,101.2
20305.509765625,183,68
84054.75,190,90.7
33712.96875,175,81.6
23362.873046875,180,74.8
38925.3359375,175,79.4
23362.873046875,178,74.8
33712.96875,165,68
28560.38671875,180,79.4
19237.1953125,175,78.9
84054.75,170,66.7
20305.509765625,173,81.6
23362.873046875,168,77.1
23362.873046875,163,74.8
9857.505859375,175,74.8
19237.1953125,168,77.1
38925.3359375,170,67.1
6711.28759765625,173,81.6
33712.96875,178,95.3
16081.587890625,180,81.6
44152.16015625,185,93
23362.873046875,165,70.3
33712.96875,168,81.6
19237.1953125,160,68.5
44152.16015625,160,77.1
84054.75,183,81.6
84054.75,170,59
16081.587890625,175,108.9
38925.3359375,170,86.2
33712.96875,188,95.3
18168.841796875,183,83.9
23362.873046875,173,83.9
23362.873046875,180,102.5
23362.873046875,178,61.2
44152.16015625,183,99.8
38925.3359375,178,88.5
49430.109375,175,95.3
12954.765625,180,97.5
23362.873046875,170,79.4
49430.109375,183,85.7
33712.96875,168,74.8
49430.109375,170,90.7
33712.96875,168,93
84054.75,178,86.2
44152.16015625,173,81.6
44152.16015625,170,64.4
7782.85400390625,160,72.6
84054.75,175,74.8
84054.75,183,95.3
11953.455078125,168,79.4
84054.75,178,83.9
11953.455078125,178,81.6
38925.3359375,188,86.2
84054.75,190,97.5
28560.38671875,170,86.2
38925.3359375,180,104.3
44152.16015625,175,86.2
33712.96875,185,72.6
23362.873046875,183,79.4
23362.873046875,183,70.3
33712.96875,165,57.2
14021.39453125,178,83.9
84054.75,173,79.4
44152.16015625,173,77.1
28560.38671875,163,72.6
23362.873046875,170,73.9
23362.873046875,185,102.1
19237.1953125,178,77.1
33712.96875,180,80.3
84054.75,178,90.7
38925.3359375,173,84.4
84054.75,180,82.6
33712.96875,183,81.6
84054.75,183,83.9
84054.75,178,81.6
49430.109375,180,82.1
49430.109375,185,68
84054.75,173,97.5
18168.841796875,185,68
33712.96875,190,83
18168.841796875,180,68
33712.96875,193,99.8
10865.4287109375,168,65.8
17171.263671875,180,108
28560.38671875,180,112.5
23362.873046875,170,81.6
84054.75,170,81.6
84054.75,180,98.9
33712.96875,188,99.8
38925.3359375,175,108.9
38925.3359375,173,94.3
44152.16015625,175,77.1
11953.455078125,183,70.3
49430.109375,178,81.6
28560.38671875,180,68
84054.75,178,113.4
84054.75,165,81.6
33712.96875,180,106.6
49430.109375,175,56.7
19237.1953125,188,103.4
38925.3359375,178,113.4
23362.873046875,180,90.7
16081.587890625,178,93
33712.96875,175,90.7
33712.96875,170,68
20305.509765625,178,65.8
10865.4287109375,178,61.2
44152.16015625,175,95.3
49430.109375,183,77.1
38925.3359375,185,71.7
28560.38671875,163,81.6
44152.16015625,168,79.4
23362.873046875,180,67.1
84054.75,168,70.3
23362.873046875,168,81.6
33712.96875,152,49.9
33712.96875,168,76.7
16081.587890625,185,72.6
28560.38671875,178,99.8
19237.1953125,157,59
28560.38671875,157,56.7
20305.509765625,170,59
23362.873046875,183,88
49430.109375,178,79.4
33712.96875,173,65.8
17171.263671875,185,104.3
38925.3359375,173,72.6
49430.109375,180,83.9
38925.3359375,183,90.7
49430.109375,183,86.2
33712.96875,173,90.7
28560.38671875,175,72.6
10865.4287109375,168,62.6
28560.38671875,178,81.6
84054.75,178,99.8
18168.841796875,190,97.5
23362.873046875,183,83.9
38925.3359375,178,106.6
44152.16015625,178,72.6
18168.841796875,180,74.8
49430.109375,180,85.7
49430.109375,170,88.9
49430.109375,185,99.8
23362.873046875,155,63.5
84054.75,173,99.8
38925.3359375,183,94.3
84054.75,183,70.3
44152.16015625,165,61.2
28560.38671875,185,71.7
28560.38671875,178,68
38925.3359375,180,86.2
33712.96875,165,106.6
16081.587890625,175,70.3
49430.109375,165,72.6
44152.16015625,183,83.9
23362.873046875,185,81.6
15081.9755859375,157,59
84054.75,185,82.1
33712.96875,180,83
33712.96875,180,90.7
38925.3359375,173,88.9
33712.96875,185,97.5
18168.841796875,173,88.5
49430.109375,170,104.3
12954.765625,173,69.4
33712.96875,173,79.4
84054.75,185,93
38925.3359375,180,76.2
38925.3359375,170,104.3
38925.3359375,180,95.3
28560.38671875,183,90.7
23362.873046875,183,120.2
9857.505859375,163,68
84054.75,185,90.7
44152.16015625,173,83.9
9857.505859375,180,108.9
28560.38671875,173,86.2
44152.16015625,180,96.2
44152.16015625,190,102.1
